dev_id,date,messages_sent,avg_response_hours
D4048,2025-12-05,1,9.0
D4048,2025-12-06,2,10.37
D4048,2025-12-07,1,10.31
D4048,2025-12-08,1,8.43
D4048,2025-12-09,1,9.79
D4048,2025-12-10,1,9.58
D4048,2025-12-11,1,8.47
D4048,2025-12-12,2,8.53
D4048,2025-12-13,1,9.54
D4048,2025-12-14,1,9.26
D4048,2025-12-15,2,11.51
D4048,2025-12-16,2,9.19
D4048,2025-12-17,1,10.54
D4048,2025-12-18,1,10.99
D4048,2025-12-19,1,8.01
D4048,2025-12-20,0,8.85
D4048,2025-12-21,1,6.85
D4048,2025-12-22,2,6.79
D4048,2025-12-23,1,10.65
D4048,2025-12-24,2,7.65
D4048,2025-12-25,0,11.38
D4048,2025-12-26,1,11.27
D4048,2025-12-27,0,7.36
D4048,2025-12-28,1,6.57
D4048,2025-12-29,0,6.85
D4048,2025-12-30,0,11.55
D4048,2025-12-31,0,6.2
D4048,2026-01-01,1,11.89
D4048,2026-01-02,1,10.19
D4048,2026-01-03,0,6.26
D4048,2026-01-04,2,8.38
D4048,2026-01-05,1,9.2
D4048,2026-01-06,2,9.85
D4048,2026-01-07,0,6.41
D4048,2026-01-08,2,8.66
D4049,2025-10-11,14,1.29
D4049,2025-10-12,11,2.09
D4049,2025-10-13,11,3.76
D4049,2025-10-14,14,1.25
D4049,2025-10-15,9,3.86
D4049,2025-10-16,12,1.37
D4049,2025-10-17,9,2.24
D4049,2025-10-18,6,3.2
D4049,2025-10-19,13,3.68
D4049,2025-10-20,13,2.23
D4049,2025-10-21,14,3.36
D4049,2025-10-22,12,1.75
D4049,2025-10-23,11,2.77
D4049,2025-10-24,9,2.16
D4049,2025-10-25,14,3.74
D4049,2025-10-26,4,3.66
D4049,2025-10-27,8,2.43
D4049,2025-10-28,14,3.55
D4049,2025-10-29,5,3.74
D4049,2025-10-30,11,2.47
D4049,2025-10-31,13,2.74
D4049,2025-11-01,13,1.22
D4049,2025-11-02,12,3.8
D4049,2025-11-03,12,2.1
D4049,2025-11-04,11,2.57
D4049,2025-11-05,6,2.46
D4049,2025-11-06,12,1.39
D4049,2025-11-07,11,2.94
D4049,2025-11-08,7,2.57
D4049,2025-11-09,4,1.64
D4049,2025-11-10,4,1.49
D4049,2025-11-11,9,2.31
D4049,2025-11-12,4,1.67
D4049,2025-11-13,9,3.98
D4049,2025-11-14,9,1.13
D4049,2025-11-15,4,3.89
D4049,2025-11-16,12,2.4
D4049,2025-11-17,5,3.4
D4049,2025-11-18,13,2.51
D4049,2025-11-19,13,1.89
D4049,2025-11-20,9,3.56
D4049,2025-11-21,5,3.68
D4049,2025-11-22,9,1.65
D4049,2025-11-23,11,1.33
D4049,2025-11-24,12,3.91
D4049,2025-11-25,12,2.72
D4049,2025-11-26,8,1.8
D4049,2025-11-27,5,1.02
D4049,2025-11-28,6,1.29
D4049,2025-11-29,5,1.64
D4049,2025-11-30,14,3.67
D4049,2025-12-01,7,2.37
D4049,2025-12-02,4,1.32
D4049,2025-12-03,5,2.01
D4049,2025-12-04,4,1.01
D4049,2025-12-05,6,2.77
D4049,2025-12-06,7,2.64
D4049,2025-12-07,11,2.82
D4049,2025-12-08,13,3.14
D4049,2025-12-09,9,3.06
D4049,2025-12-10,6,2.7
D4049,2025-12-11,7,1.69
D4049,2025-12-12,14,1.38
D4049,2025-12-13,9,1.59
D4049,2025-12-14,4,2.13
D4049,2025-12-15,9,3.0
D4049,2025-12-16,5,3.36
D4049,2025-12-17,6,1.94
D4049,2025-12-18,13,3.01
D4049,2025-12-19,8,2.89
D4049,2025-12-20,8,1.4
D4049,2025-12-21,5,2.23
D4049,2025-12-22,14,2.63
D4049,2025-12-23,6,1.88
D4049,2025-12-24,11,1.9
D4049,2025-12-25,7,1.3
D4049,2025-12-26,14,2.55
D4049,2025-12-27,8,3.04
D4049,2025-12-28,9,4.0
D4049,2025-12-29,4,3.35
D4049,2025-12-30,5,1.22
D4049,2025-12-31,10,1.68
D4049,2026-01-01,10,3.87
D4049,2026-01-02,13,1.8
D4049,2026-01-03,7,1.82
D4049,2026-01-04,5,2.88
D4049,2026-01-05,6,3.28
D4049,2026-01-06,10,3.45
D4049,2026-01-07,9,3.11
D4049,2026-01-08,10,3.41
D4050,2025-10-11,12,3.63
D4050,2025-10-12,11,2.93
D4050,2025-10-13,5,3.98
D4050,2025-10-14,6,2.48
D4050,2025-10-15,7,2.8
D4050,2025-10-16,8,2.19
D4050,2025-10-17,14,1.74
D4050,2025-10-18,4,2.54
D4050,2025-10-19,6,2.03
D4050,2025-10-20,4,2.56
D4050,2025-10-21,5,3.56
D4050,2025-10-22,14,2.97
D4050,2025-10-23,4,3.48
D4050,2025-10-24,5,3.41
D4050,2025-10-25,5,3.32
D4050,2025-10-26,13,2.38
D4050,2025-10-27,4,2.39
D4050,2025-10-28,13,1.51
D4050,2025-10-29,9,2.4
D4050,2025-10-30,8,2.38
D4050,2025-10-31,14,1.54
D4050,2025-11-01,7,2.49
D4050,2025-11-02,11,1.48
D4050,2025-11-03,10,2.26
D4050,2025-11-04,9,2.67
D4050,2025-11-05,7,2.36
D4050,2025-11-06,13,3.51
D4050,2025-11-07,5,1.59
D4050,2025-11-08,7,2.08
D4050,2025-11-09,6,1.15
D4050,2025-11-10,5,2.09
D4050,2025-11-11,14,2.57
D4050,2025-11-12,4,3.5
D4050,2025-11-13,6,1.45
D4050,2025-11-14,12,3.58
D4050,2025-11-15,6,2.56
D4050,2025-11-16,10,3.5
D4050,2025-11-17,4,2.01
D4050,2025-11-18,5,2.94
D4050,2025-11-19,14,2.51
D4050,2025-11-20,9,3.58
D4050,2025-11-21,12,2.07
D4050,2025-11-22,4,3.87
D4050,2025-11-23,10,2.91
D4050,2025-11-24,8,2.99
D4050,2025-11-25,10,2.83
D4050,2025-11-26,6,3.64
D4050,2025-11-27,4,2.83
D4050,2025-11-28,7,1.78
D4050,2025-11-29,12,1.94
D4050,2025-11-30,13,1.11
D4050,2025-12-01,1,9.67
D4050,2025-12-02,1,8.35
D4050,2025-12-03,1,9.85
D4050,2025-12-04,0,7.37
D4050,2025-12-05,2,8.46
D4050,2025-12-06,1,9.98
D4050,2025-12-07,0,11.21
D4050,2025-12-08,0,10.14
D4050,2025-12-09,2,6.5
D4050,2025-12-10,2,10.71
D4050,2025-12-11,1,8.2
D4050,2025-12-12,0,6.46
D4050,2025-12-13,0,10.32
D4050,2025-12-14,0,11.96
D4050,2025-12-15,2,7.08
D4050,2025-12-16,2,8.68
D4050,2025-12-17,1,8.02
D4050,2025-12-18,2,10.02
D4050,2025-12-19,0,7.19
D4050,2025-12-20,2,8.92
D4050,2025-12-21,0,10.76
D4050,2025-12-22,1,9.15
D4050,2025-12-23,2,10.28
D4050,2025-12-24,0,11.95
D4050,2025-12-25,0,10.99
D4050,2025-12-26,2,11.78
D4050,2025-12-27,0,10.05
D4050,2025-12-28,1,8.58
D4050,2025-12-29,1,8.5
D4050,2025-12-30,1,10.56
D4050,2025-12-31,0,6.58
D4050,2026-01-01,1,8.83
D4050,2026-01-02,1,7.67
D4050,2026-01-03,2,7.0
D4050,2026-01-04,0,9.11
D4050,2026-01-05,1,11.19
D4050,2026-01-06,0,7.62
D4050,2026-01-07,2,11.98
D4050,2026-01-08,2,11.73
D4051,2025-10-11,6,3.95
D4051,2025-10-12,7,3.67
D4051,2025-10-13,6,1.02
D4051,2025-10-14,11,2.2
D4051,2025-10-15,5,2.93
D4051,2025-10-16,9,3.35
D4051,2025-10-17,6,2.47
D4051,2025-10-18,11,1.76
D4051,2025-10-19,13,2.55
D4051,2025-10-20,13,1.46
D4051,2025-10-21,11,2.79
D4051,2025-10-22,10,1.02
D4051,2025-10-23,8,2.69
D4051,2025-10-24,12,2.77
D4051,2025-10-25,4,3.79
D4051,2025-10-26,10,2.46
D4051,2025-10-27,6,1.43
D4051,2025-10-28,4,2.19
D4051,2025-10-29,10,2.49
D4051,2025-10-30,8,2.03
D4051,2025-10-31,4,3.95
D4051,2025-11-01,6,3.58
D4051,2025-11-02,8,2.15
D4051,2025-11-03,8,3.9
D4051,2025-11-04,11,2.18
D4051,2025-11-05,9,3.55
D4051,2025-11-06,11,3.69
D4051,2025-11-07,10,2.59
D4051,2025-11-08,5,1.31
D4051,2025-11-09,7,2.24
D4051,2025-11-10,7,1.82
D4051,2025-11-11,4,1.09
D4051,2025-11-12,14,1.13
D4051,2025-11-13,7,3.16
D4051,2025-11-14,5,2.94
D4051,2025-11-15,11,3.04
D4051,2025-11-16,4,1.78
D4051,2025-11-17,5,1.83
D4051,2025-11-18,5,1.55
D4051,2025-11-19,9,1.89
D4051,2025-11-20,14,1.55
D4051,2025-11-21,10,3.97
D4051,2025-11-22,12,2.64
D4051,2025-11-23,14,2.6
D4051,2025-11-24,13,2.26
D4051,2025-11-25,6,3.68
D4051,2025-11-26,9,2.74
D4051,2025-11-27,8,3.02
D4051,2025-11-28,5,1.14
D4051,2025-11-29,11,2.21
D4051,2025-11-30,11,1.4
D4051,2025-12-01,0,9.66
D4051,2025-12-02,2,6.59
D4051,2025-12-03,1,6.95
D4051,2025-12-04,2,9.89
D4051,2025-12-05,1,9.16
D4051,2025-12-06,1,6.38
D4051,2025-12-07,2,6.35
D4051,2025-12-08,0,6.4
D4051,2025-12-09,0,8.1
D4051,2025-12-10,0,7.73
D4051,2025-12-11,1,9.76
D4051,2025-12-12,2,9.78
D4051,2025-12-13,1,9.0
D4051,2025-12-14,1,9.2
D4051,2025-12-15,1,9.26
D4051,2025-12-16,1,9.14
D4051,2025-12-17,1,9.09
D4051,2025-12-18,2,7.77
D4051,2025-12-19,0,8.82
D4051,2025-12-20,2,10.5
D4051,2025-12-21,0,8.97
D4051,2025-12-22,2,8.64
D4051,2025-12-23,0,10.62
D4051,2025-12-24,2,6.62
D4051,2025-12-25,1,9.6
D4051,2025-12-26,0,9.29
D4051,2025-12-27,0,11.54
D4051,2025-12-28,1,7.15
D4051,2025-12-29,2,11.52
D4051,2025-12-30,2,10.42
D4051,2025-12-31,0,9.26
D4051,2026-01-01,2,7.52
D4051,2026-01-02,1,6.4
D4051,2026-01-03,2,11.85
D4051,2026-01-04,2,10.01
D4051,2026-01-05,0,7.98
D4051,2026-01-06,1,9.93
D4051,2026-01-07,1,8.27
D4051,2026-01-08,2,6.02
D4052,2025-10-11,10,2.45
D4052,2025-10-12,14,1.45
D4052,2025-10-13,13,2.29
D4052,2025-10-14,10,1.75
D4052,2025-10-15,12,2.31
D4052,2025-10-16,13,3.84
D4052,2025-10-17,13,1.29
D4052,2025-10-18,6,2.8
D4052,2025-10-19,12,1.67
D4052,2025-10-20,11,2.84
D4052,2025-10-21,12,2.41
D4052,2025-10-22,9,3.39
D4052,2025-10-23,8,3.7
D4052,2025-10-24,11,2.78
D4052,2025-10-25,8,3.4
D4052,2025-10-26,10,1.32
D4052,2025-10-27,13,1.47
D4052,2025-10-28,11,2.45
D4052,2025-10-29,8,1.41
D4052,2025-10-30,14,1.65
D4052,2025-10-31,13,3.95
D4052,2025-11-01,6,2.11
D4052,2025-11-02,6,1.29
D4052,2025-11-03,14,1.63
D4052,2025-11-04,11,1.03
D4052,2025-11-05,10,3.49
D4052,2025-11-06,5,1.87
D4052,2025-11-07,12,1.04
D4052,2025-11-08,6,1.83
D4052,2025-11-09,12,1.07
D4052,2025-11-10,13,3.2
D4052,2025-11-11,11,1.18
D4052,2025-11-12,10,2.85
D4052,2025-11-13,11,1.96
D4052,2025-11-14,10,1.46
D4052,2025-11-15,10,2.62
D4052,2025-11-16,14,3.32
D4052,2025-11-17,4,1.89
D4052,2025-11-18,9,2.87
D4052,2025-11-19,10,1.64
D4052,2025-11-20,4,3.18
D4052,2025-11-21,8,1.79
D4052,2025-11-22,8,2.32
D4052,2025-11-23,12,3.54
D4052,2025-11-24,4,2.62
D4052,2025-11-25,10,3.76
D4052,2025-11-26,13,2.28
D4052,2025-11-27,10,3.81
D4052,2025-11-28,10,2.82
D4052,2025-11-29,9,3.39
D4052,2025-11-30,14,3.51
D4052,2025-12-01,12,1.22
D4052,2025-12-02,12,3.24
D4052,2025-12-03,13,1.26
D4052,2025-12-04,10,2.26
D4052,2025-12-05,8,3.79
D4052,2025-12-06,8,1.18
D4052,2025-12-07,4,3.12
D4052,2025-12-08,13,2.16
D4052,2025-12-09,11,2.58
D4052,2025-12-10,9,1.75
D4052,2025-12-11,4,2.38
D4052,2025-12-12,7,1.4
D4052,2025-12-13,10,2.32
D4052,2025-12-14,7,1.89
D4052,2025-12-15,10,3.92
D4052,2025-12-16,9,1.9
D4052,2025-12-17,4,3.31
D4052,2025-12-18,6,3.68
D4052,2025-12-19,4,1.63
D4052,2025-12-20,4,2.21
D4052,2025-12-21,14,3.75
D4052,2025-12-22,14,2.27
D4052,2025-12-23,4,1.23
D4052,2025-12-24,6,2.43
D4052,2025-12-25,7,3.04
D4052,2025-12-26,6,3.16
D4052,2025-12-27,10,1.31
D4052,2025-12-28,14,3.37
D4052,2025-12-29,13,3.67
D4052,2025-12-30,8,2.82
D4052,2025-12-31,6,3.02
D4052,2026-01-01,11,1.47
D4052,2026-01-02,11,1.13
D4052,2026-01-03,4,3.35
D4052,2026-01-04,14,2.08
D4052,2026-01-05,10,3.3
D4052,2026-01-06,9,4.0
D4052,2026-01-07,11,2.35
D4052,2026-01-08,4,1.85
D4053,2025-10-11,6,1.09
D4053,2025-10-12,6,2.01
D4053,2025-10-13,9,2.66
D4053,2025-10-14,10,1.28
D4053,2025-10-15,13,2.41
D4053,2025-10-16,5,2.72
D4053,2025-10-17,11,2.16
D4053,2025-10-18,5,1.45
D4053,2025-10-19,12,1.79
D4053,2025-10-20,13,3.52
D4053,2025-10-21,6,3.76
D4053,2025-10-22,12,3.09
D4053,2025-10-23,9,3.05
D4053,2025-10-24,5,1.75
D4053,2025-10-25,8,3.69
D4053,2025-10-26,7,3.99
D4053,2025-10-27,7,1.97
D4053,2025-10-28,11,1.52
D4053,2025-10-29,14,2.78
D4053,2025-10-30,8,1.27
D4053,2025-10-31,12,1.27
D4053,2025-11-01,13,1.66
D4053,2025-11-02,7,1.58
D4053,2025-11-03,13,2.4
D4053,2025-11-04,6,3.11
D4053,2025-11-05,6,1.93
D4053,2025-11-06,8,1.8
D4053,2025-11-07,7,3.33
D4053,2025-11-08,10,2.34
D4053,2025-11-09,11,3.92
D4053,2025-11-10,13,1.23
D4053,2025-11-11,4,1.32
D4053,2025-11-12,14,3.17
D4053,2025-11-13,7,2.99
D4053,2025-11-14,7,3.85
D4053,2025-11-15,13,1.31
D4053,2025-11-16,5,2.79
D4053,2025-11-17,5,3.85
D4053,2025-11-18,12,2.74
D4053,2025-11-19,5,1.82
D4053,2025-11-20,8,1.72
D4053,2025-11-21,4,1.15
D4053,2025-11-22,5,3.72
D4053,2025-11-23,13,2.84
D4053,2025-11-24,13,2.7
D4053,2025-11-25,11,3.2
D4053,2025-11-26,14,3.0
D4053,2025-11-27,11,2.75
D4053,2025-11-28,9,1.35
D4053,2025-11-29,7,3.11
D4053,2025-11-30,6,2.24
D4053,2025-12-01,1,6.31
D4053,2025-12-02,2,6.2
D4053,2025-12-03,2,9.94
D4053,2025-12-04,1,8.68
D4053,2025-12-05,1,7.4
D4053,2025-12-06,1,7.28
D4053,2025-12-07,2,8.72
D4053,2025-12-08,0,9.81
D4053,2025-12-09,2,10.77
D4053,2025-12-10,1,10.77
D4053,2025-12-11,0,6.26
D4053,2025-12-12,0,8.04
D4053,2025-12-13,2,10.5
D4053,2025-12-14,2,7.28
D4053,2025-12-15,2,9.46
D4053,2025-12-16,0,10.56
D4053,2025-12-17,1,8.43
D4053,2025-12-18,1,6.11
D4053,2025-12-19,2,8.82
D4053,2025-12-20,2,7.13
D4053,2025-12-21,1,11.33
D4053,2025-12-22,0,9.9
D4053,2025-12-23,2,7.24
D4053,2025-12-24,2,8.5
D4053,2025-12-25,1,7.36
D4053,2025-12-26,2,6.35
D4053,2025-12-27,0,7.08
D4053,2025-12-28,2,9.26
D4053,2025-12-29,0,11.23
D4053,2025-12-30,1,7.86
D4053,2025-12-31,0,8.85
D4053,2026-01-01,0,7.37
D4053,2026-01-02,0,11.51
D4053,2026-01-03,2,11.3
D4053,2026-01-04,2,7.05
D4053,2026-01-05,1,7.57
D4053,2026-01-06,2,6.74
D4053,2026-01-07,2,6.1
D4053,2026-01-08,2,6.23
D4054,2025-10-11,5,2.19
D4054,2025-10-12,9,2.71
D4054,2025-10-13,6,3.02
D4054,2025-10-14,7,2.65
D4054,2025-10-15,5,1.06
D4054,2025-10-16,5,3.19
D4054,2025-10-17,8,1.8
D4054,2025-10-18,10,2.73
D4054,2025-10-19,13,3.07
D4054,2025-10-20,9,1.34
D4054,2025-10-21,14,3.29
D4054,2025-10-22,8,1.23
D4054,2025-10-23,14,1.55
D4054,2025-10-24,6,2.61
D4054,2025-10-25,13,3.12
D4054,2025-10-26,13,3.37
D4054,2025-10-27,8,2.49
D4054,2025-10-28,8,2.97
D4054,2025-10-29,6,1.97
D4054,2025-10-30,10,1.03
D4054,2025-10-31,5,2.68
D4054,2025-11-01,10,1.02
D4054,2025-11-02,13,2.62
D4054,2025-11-03,8,3.45
D4054,2025-11-04,8,2.46
D4054,2025-11-05,7,3.65
D4054,2025-11-06,6,3.28
D4054,2025-11-07,11,1.74
D4054,2025-11-08,8,2.87
D4054,2025-11-09,14,1.75
D4054,2025-11-10,11,4.0
D4054,2025-11-11,14,2.1
D4054,2025-11-12,4,2.33
D4054,2025-11-13,12,2.94
D4054,2025-11-14,13,2.54
D4054,2025-11-15,11,2.98
D4054,2025-11-16,9,2.35
D4054,2025-11-17,10,2.64
D4054,2025-11-18,4,2.79
D4054,2025-11-19,7,3.37
D4054,2025-11-20,12,3.73
D4054,2025-11-21,6,1.64
D4054,2025-11-22,11,2.32
D4054,2025-11-23,13,3.75
D4054,2025-11-24,11,1.9
D4054,2025-11-25,14,1.43
D4054,2025-11-26,9,1.63
D4054,2025-11-27,8,2.66
D4054,2025-11-28,12,2.77
D4054,2025-11-29,6,3.07
D4054,2025-11-30,6,3.25
D4054,2025-12-01,10,1.52
D4054,2025-12-02,11,1.19
D4054,2025-12-03,12,3.55
D4054,2025-12-04,12,2.31
D4054,2025-12-05,6,2.3
D4054,2025-12-06,10,3.67
D4054,2025-12-07,10,3.87
D4054,2025-12-08,11,1.19
D4054,2025-12-09,4,1.53
D4054,2025-12-10,6,2.12
D4054,2025-12-11,12,2.67
D4054,2025-12-12,7,3.95
D4054,2025-12-13,11,3.5
D4054,2025-12-14,10,3.6
D4054,2025-12-15,7,1.97
D4054,2025-12-16,5,3.35
D4054,2025-12-17,5,3.12
D4054,2025-12-18,6,3.26
D4054,2025-12-19,6,3.2
D4054,2025-12-20,9,1.21
D4054,2025-12-21,10,3.81
D4054,2025-12-22,12,2.76
D4054,2025-12-23,6,2.37
D4054,2025-12-24,12,1.71
D4054,2025-12-25,14,3.57
D4054,2025-12-26,9,1.31
D4054,2025-12-27,6,1.87
D4054,2025-12-28,6,3.42
D4054,2025-12-29,11,2.13
D4054,2025-12-30,7,1.77
D4054,2025-12-31,13,2.87
D4054,2026-01-01,12,2.73
D4054,2026-01-02,4,2.71
D4054,2026-01-03,9,1.64
D4054,2026-01-04,12,2.82
D4054,2026-01-05,11,2.18
D4054,2026-01-06,4,2.13
D4054,2026-01-07,8,1.37
D4054,2026-01-08,7,2.42
D4055,2025-10-11,9,1.66
D4055,2025-10-12,10,3.73
D4055,2025-10-13,13,2.5
D4055,2025-10-14,8,2.4
D4055,2025-10-15,8,1.41
D4055,2025-10-16,10,2.34
D4055,2025-10-17,7,2.35
D4055,2025-10-18,11,3.45
D4055,2025-10-19,9,3.49
D4055,2025-10-20,5,3.3
D4055,2025-10-21,6,3.14
D4055,2025-10-22,12,1.49
D4055,2025-10-23,5,3.34
D4055,2025-10-24,4,1.46
D4055,2025-10-25,12,1.2
D4055,2025-10-26,13,1.54
D4055,2025-10-27,7,1.76
D4055,2025-10-28,6,1.97
D4055,2025-10-29,14,1.76
D4055,2025-10-30,4,1.76
D4055,2025-10-31,7,3.91
D4055,2025-11-01,8,3.0
D4055,2025-11-02,5,1.19
D4055,2025-11-03,14,1.69
D4055,2025-11-04,12,3.48
D4055,2025-11-05,8,1.75
D4055,2025-11-06,12,3.5
D4055,2025-11-07,7,1.4
D4055,2025-11-08,5,1.72
D4055,2025-11-09,14,1.97
D4055,2025-11-10,14,2.59
D4055,2025-11-11,10,2.3
D4055,2025-11-12,5,3.46
D4055,2025-11-13,8,3.07
D4055,2025-11-14,10,1.71
D4055,2025-11-15,8,1.37
D4055,2025-11-16,13,3.7
D4055,2025-11-17,4,3.54
D4055,2025-11-18,9,3.31
D4055,2025-11-19,14,1.16
D4055,2025-11-20,4,2.3
D4055,2025-11-21,8,3.75
D4055,2025-11-22,8,3.75
D4055,2025-11-23,11,3.04
D4055,2025-11-24,11,2.39
D4055,2025-11-25,7,3.48
D4055,2025-11-26,11,1.9
D4055,2025-11-27,9,1.99
D4055,2025-11-28,5,3.95
D4055,2025-11-29,4,3.86
D4055,2025-11-30,5,1.84
D4055,2025-12-01,12,1.45
D4055,2025-12-02,7,3.1
D4055,2025-12-03,4,1.96
D4055,2025-12-04,9,1.42
D4055,2025-12-05,12,2.41
D4055,2025-12-06,14,1.88
D4055,2025-12-07,9,1.3
D4055,2025-12-08,14,3.19
D4055,2025-12-09,10,1.41
D4055,2025-12-10,4,2.2
D4055,2025-12-11,14,2.61
D4055,2025-12-12,4,1.55
D4055,2025-12-13,11,2.88
D4055,2025-12-14,12,2.13
D4055,2025-12-15,12,1.57
D4055,2025-12-16,7,3.01
D4055,2025-12-17,13,2.19
D4055,2025-12-18,9,3.43
D4055,2025-12-19,10,3.54
D4055,2025-12-20,6,2.53
D4055,2025-12-21,4,3.16
D4055,2025-12-22,5,3.54
D4055,2025-12-23,12,1.64
D4055,2025-12-24,4,1.99
D4055,2025-12-25,9,3.79
D4055,2025-12-26,6,2.06
D4055,2025-12-27,6,3.36
D4055,2025-12-28,6,3.44
D4055,2025-12-29,7,1.35
D4055,2025-12-30,8,1.05
D4055,2025-12-31,11,1.39
D4055,2026-01-01,13,3.97
D4055,2026-01-02,6,1.81
D4055,2026-01-03,8,2.61
D4055,2026-01-04,7,3.75
D4055,2026-01-05,9,1.19
D4055,2026-01-06,13,1.56
D4055,2026-01-07,4,2.98
D4055,2026-01-08,14,3.19
D4056,2025-10-11,11,3.87
D4056,2025-10-12,6,3.95
D4056,2025-10-13,7,2.04
D4056,2025-10-14,5,3.56
D4056,2025-10-15,13,2.8
D4056,2025-10-16,11,1.88
D4056,2025-10-17,7,1.31
D4056,2025-10-18,7,1.66
D4056,2025-10-19,5,1.8
D4056,2025-10-20,14,1.87
D4056,2025-10-21,11,2.93
D4056,2025-10-22,13,2.93
D4056,2025-10-23,5,1.98
D4056,2025-10-24,13,2.64
D4056,2025-10-25,12,1.91
D4056,2025-10-26,14,1.48
D4056,2025-10-27,14,3.6
D4056,2025-10-28,5,1.1
D4056,2025-10-29,5,2.53
D4056,2025-10-30,5,2.61
D4056,2025-10-31,8,2.09
D4056,2025-11-01,11,1.72
D4056,2025-11-02,7,2.7
D4056,2025-11-03,9,3.33
D4056,2025-11-04,5,1.47
D4056,2025-11-05,11,2.13
D4056,2025-11-06,12,1.51
D4056,2025-11-07,13,2.86
D4056,2025-11-08,7,1.63
D4056,2025-11-09,6,2.67
D4056,2025-11-10,8,3.91
D4056,2025-11-11,13,2.64
D4056,2025-11-12,8,1.78
D4056,2025-11-13,10,2.33
D4056,2025-11-14,5,2.49
D4056,2025-11-15,5,3.2
D4056,2025-11-16,4,2.68
D4056,2025-11-17,13,3.03
D4056,2025-11-18,7,2.69
D4056,2025-11-19,8,1.77
D4056,2025-11-20,6,3.22
D4056,2025-11-21,13,2.73
D4056,2025-11-22,10,1.08
D4056,2025-11-23,9,3.99
D4056,2025-11-24,12,2.27
D4056,2025-11-25,10,3.39
D4056,2025-11-26,6,2.7
D4056,2025-11-27,13,2.86
D4056,2025-11-28,10,1.17
D4056,2025-11-29,4,1.81
D4056,2025-11-30,13,3.71
D4056,2025-12-01,2,8.42
D4056,2025-12-02,0,8.52
D4056,2025-12-03,1,11.57
D4056,2025-12-04,0,10.85
D4056,2025-12-05,0,10.95
D4056,2025-12-06,2,11.92
D4056,2025-12-07,2,7.03
D4056,2025-12-08,2,11.62
D4056,2025-12-09,1,10.1
D4056,2025-12-10,0,11.53
D4056,2025-12-11,0,6.73
D4056,2025-12-12,2,6.49
D4056,2025-12-13,0,11.59
D4056,2025-12-14,2,7.65
D4056,2025-12-15,0,6.25
D4056,2025-12-16,0,9.81
D4056,2025-12-17,0,11.83
D4056,2025-12-18,2,9.29
D4056,2025-12-19,1,6.96
D4056,2025-12-20,1,9.06
D4056,2025-12-21,0,7.1
D4056,2025-12-22,1,6.47
D4056,2025-12-23,1,6.24
D4056,2025-12-24,0,11.97
D4056,2025-12-25,2,9.34
D4056,2025-12-26,1,10.25
D4056,2025-12-27,1,7.29
D4056,2025-12-28,0,6.19
D4056,2025-12-29,2,10.91
D4056,2025-12-30,0,8.01
D4056,2025-12-31,2,11.86
D4056,2026-01-01,1,7.85
D4056,2026-01-02,2,9.73
D4056,2026-01-03,2,7.66
D4056,2026-01-04,2,11.38
D4056,2026-01-05,1,11.42
D4056,2026-01-06,0,9.75
D4056,2026-01-07,2,8.3
D4056,2026-01-08,2,10.85
D4057,2025-10-11,8,1.06
D4057,2025-10-12,8,1.7
D4057,2025-10-13,12,1.01
D4057,2025-10-14,4,2.44
D4057,2025-10-15,8,1.62
D4057,2025-10-16,8,2.85
D4057,2025-10-17,11,2.34
D4057,2025-10-18,14,1.55
D4057,2025-10-19,9,3.78
D4057,2025-10-20,11,2.08
D4057,2025-10-21,10,3.6
D4057,2025-10-22,5,3.65
D4057,2025-10-23,14,3.52
D4057,2025-10-24,9,2.25
D4057,2025-10-25,10,3.6
D4057,2025-10-26,5,3.65
D4057,2025-10-27,4,2.92
D4057,2025-10-28,6,1.92
D4057,2025-10-29,10,3.11
D4057,2025-10-30,4,3.47
D4057,2025-10-31,8,1.43
D4057,2025-11-01,4,1.89
D4057,2025-11-02,12,2.6
D4057,2025-11-03,11,2.53
D4057,2025-11-04,8,2.07
D4057,2025-11-05,11,3.25
D4057,2025-11-06,6,4.0
D4057,2025-11-07,14,2.21
D4057,2025-11-08,9,3.43
D4057,2025-11-09,9,1.06
D4057,2025-11-10,4,3.88
D4057,2025-11-11,13,2.39
D4057,2025-11-12,13,1.31
D4057,2025-11-13,12,1.96
D4057,2025-11-14,12,3.63
D4057,2025-11-15,5,1.89
D4057,2025-11-16,13,1.53
D4057,2025-11-17,4,1.45
D4057,2025-11-18,13,1.8
D4057,2025-11-19,4,3.37
D4057,2025-11-20,6,1.59
D4057,2025-11-21,9,2.63
D4057,2025-11-22,9,2.05
D4057,2025-11-23,9,3.1
D4057,2025-11-24,5,3.97
D4057,2025-11-25,11,2.64
D4057,2025-11-26,13,3.11
D4057,2025-11-27,8,1.69
D4057,2025-11-28,9,1.61
D4057,2025-11-29,5,3.46
D4057,2025-11-30,9,2.71
D4057,2025-12-01,2,10.46
D4057,2025-12-02,1,6.29
D4057,2025-12-03,0,9.44
D4057,2025-12-04,2,11.68
D4057,2025-12-05,0,8.89
D4057,2025-12-06,1,6.34
D4057,2025-12-07,0,7.21
D4057,2025-12-08,1,7.94
D4057,2025-12-09,2,10.2
D4057,2025-12-10,1,8.74
D4057,2025-12-11,1,11.09
D4057,2025-12-12,2,8.29
D4057,2025-12-13,0,8.36
D4057,2025-12-14,2,11.54
D4057,2025-12-15,2,11.04
D4057,2025-12-16,2,9.82
